timestamp,room,student,appliance,energy_kwh,hour,day,weekday
2024-01-06 04:00:00,Room-1,Student_A,AC,1.832,4,6,Saturday
2024-01-06 04:00:00,Room-1,Student_A,Heater,1.61,4,6,Saturday
2024-01-06 04:00:00,Room-2,Student_B,AC,1.587,4,6,Saturday
2024-01-06 04:00:00,Room-2,Student_B,Heater,1.434,4,6,Saturday
2024-01-06 04:00:00,Room-3,Student_C,AC,1.24,4,6,Saturday
2024-01-06 04:00:00,Room-3,Student_C,Heater,1.85,4,6,Saturday
2024-01-06 04:00:00,Room-4,Student_D,AC,1.733,4,6,Saturday
2024-01-06 04:00:00,Room-4,Student_D,Heater,1.728,4,6,Saturday
2024-01-06 05:00:00,Room-1,Student_A,AC,1.719,5,6,Saturday
2024-01-06 05:00:00,Room-1,Student_A,Heater,2.206,5,6,Saturday
2024-01-06 05:00:00,Room-2,Student_B,AC,1.983,5,6,Saturday
2024-01-06 05:00:00,Room-2,Student_B,Heater,2.284,5,6,Saturday
2024-01-06 05:00:00,Room-3,Student_C,AC,1.273,5,6,Saturday
2024-01-06 05:00:00,Room-3,Student_C,Heater,1.959,5,6,Saturday
2024-01-06 05:00:00,Room-4,Student_D,AC,1.771,5,6,Saturday
2024-01-06 05:00:00,Room-4,Student_D,Heater,1.159,5,6,Saturday
2024-01-06 22:00:00,Room-1,Student_A,AC,2.499,22,6,Saturday
2024-01-06 22:00:00,Room-1,Student_A,Heater,2.592,22,6,Saturday
2024-01-06 22:00:00,Room-2,Student_B,AC,3.134,22,6,Saturday
2024-01-06 22:00:00,Room-2,Student_B,Heater,2.478,22,6,Saturday
2024-01-06 22:00:00,Room-3,Student_C,AC,3.477,22,6,Saturday
2024-01-06 22:00:00,Room-3,Student_C,Heater,2.68,22,6,Saturday
2024-01-06 22:00:00,Room-4,Student_D,AC,3.468,22,6,Saturday
2024-01-06 22:00:00,Room-4,Student_D,Heater,4.873,22,6,Saturday
2024-01-06 23:00:00,Room-1,Student_A,AC,2.927,23,6,Saturday
2024-01-06 23:00:00,Room-1,Student_A,Heater,4.568,23,6,Saturday
2024-01-06 23:00:00,Room-2,Student_B,AC,2.438,23,6,Saturday
2024-01-06 23:00:00,Room-2,Student_B,Heater,2.621,23,6,Saturday
2024-01-06 23:00:00,Room-3,Student_C,AC,2.375,23,6,Saturday
2024-01-06 23:00:00,Room-3,Student_C,Heater,2.96,23,6,Saturday
2024-01-06 23:00:00,Room-4,Student_D,AC,2.491,23,6,Saturday
2024-01-06 23:00:00,Room-4,Student_D,Heater,3.248,23,6,Saturday
2024-01-07 00:00:00,Room-1,Student_A,AC,1.36,0,7,Sunday
2024-01-07 00:00:00,Room-1,Student_A,Heater,1.315,0,7,Sunday
2024-01-07 00:00:00,Room-2,Student_B,AC,1.692,0,7,Sunday
2024-01-07 00:00:00,Room-2,Student_B,Heater,2.421,0,7,Sunday
2024-01-07 00:00:00,Room-3,Student_C,AC,1.454,0,7,Sunday
2024-01-07 00:00:00,Room-3,Student_C,Heater,1.205,0,7,Sunday
2024-01-07 00:00:00,Room-4,Student_D,AC,1.906,0,7,Sunday
2024-01-07 00:00:00,Room-4,Student_D,Heater,2.054,0,7,Sunday
2024-01-07 01:00:00,Room-1,Student_A,AC,1.625,1,7,Sunday
2024-01-07 01:00:00,Room-1,Student_A,Heater,1.298,1,7,Sunday
2024-01-07 01:00:00,Room-2,Student_B,AC,1.249,1,7,Sunday
2024-01-07 01:00:00,Room-2,Student_B,Heater,2.402,1,7,Sunday
2024-01-07 01:00:00,Room-3,Student_C,AC,1.874,1,7,Sunday
2024-01-07 01:00:00,Room-3,Student_C,Heater,2.393,1,7,Sunday
2024-01-07 01:00:00,Room-4,Student_D,AC,1.734,1,7,Sunday
2024-01-07 01:00:00,Room-4,Student_D,Heater,5.401,1,7,Sunday
2024-01-07 02:00:00,Room-1,Student_A,AC,1.393,2,7,Sunday
2024-01-07 02:00:00,Room-1,Student_A,Heater,1.535,2,7,Sunday
2024-01-07 02:00:00,Room-2,Student_B,AC,1.641,2,7,Sunday
2024-01-07 02:00:00,Room-2,Student_B,Heater,2.0,2,7,Sunday
2024-01-07 02:00:00,Room-3,Student_C,AC,1.669,2,7,Sunday
2024-01-07 02:00:00,Room-3,Student_C,Heater,1.969,2,7,Sunday
2024-01-07 02:00:00,Room-4,Student_D,AC,1.946,2,7,Sunday
2024-01-07 02:00:00,Room-4,Student_D,Heater,1.736,2,7,Sunday
2024-01-07 03:00:00,Room-1,Student_A,AC,1.842,3,7,Sunday
2024-01-07 03:00:00,Room-1,Student_A,Heater,1.051,3,7,Sunday
2024-01-07 03:00:00,Room-2,Student_B,AC,1.324,3,7,Sunday
2024-01-07 03:00:00,Room-2,Student_B,Heater,1.835,3,7,Sunday
2024-01-07 03:00:00,Room-3,Student_C,AC,1.468,3,7,Sunday
2024-01-07 03:00:00,Room-3,Student_C,Heater,1.136,3,7,Sunday
2024-01-07 03:00:00,Room-4,Student_D,AC,1.751,3,7,Sunday
2024-01-07 03:00:00,Room-4,Student_D,Heater,2.439,3,7,Sunday
2024-01-07 04:00:00,Room-1,Student_A,AC,1.409,4,7,Sunday
2024-01-07 04:00:00,Room-1,Student_A,Heater,1.776,4,7,Sunday
2024-01-07 04:00:00,Room-2,Student_B,AC,1.843,4,7,Sunday
2024-01-07 04:00:00,Room-2,Student_B,Heater,1.106,4,7,Sunday
2024-01-07 04:00:00,Room-3,Student_C,AC,1.46,4,7,Sunday
2024-01-07 04:00:00,Room-3,Student_C,Heater,2.004,4,7,Sunday
2024-01-07 04:00:00,Room-4,Student_D,AC,1.957,4,7,Sunday
2024-01-07 04:00:00,Room-4,Student_D,Heater,2.155,4,7,Sunday
2024-01-07 05:00:00,Room-1,Student_A,AC,1.97,5,7,Sunday
2024-01-07 05:00:00,Room-1,Student_A,Heater,1.944,5,7,Sunday
2024-01-07 05:00:00,Room-2,Student_B,AC,1.769,5,7,Sunday
2024-01-07 05:00:00,Room-2,Student_B,Heater,1.145,5,7,Sunday
2024-01-07 05:00:00,Room-3,Student_C,AC,1.993,5,7,Sunday
2024-01-07 05:00:00,Room-3,Student_C,Heater,1.889,5,7,Sunday
2024-01-07 05:00:00,Room-4,Student_D,AC,1.602,5,7,Sunday
2024-01-07 05:00:00,Room-4,Student_D,Heater,2.399,5,7,Sunday
2024-01-07 22:00:00,Room-1,Student_A,AC,2.765,22,7,Sunday
2024-01-07 22:00:00,Room-1,Student_A,Heater,4.195,22,7,Sunday
2024-01-07 22:00:00,Room-2,Student_B,AC,2.448,22,7,Sunday
2024-01-07 22:00:00,Room-2,Student_B,Heater,3.964,22,7,Sunday
2024-01-07 22:00:00,Room-3,Student_C,AC,2.555,22,7,Sunday
2024-01-07 22:00:00,Room-3,Student_C,Heater,2.287,22,7,Sunday
2024-01-07 22:00:00,Room-4,Student_D,AC,2.979,22,7,Sunday
2024-01-07 22:00:00,Room-4,Student_D,Heater,4.031,22,7,Sunday
2024-01-07 23:00:00,Room-1,Student_A,AC,2.841,23,7,Sunday
2024-01-07 23:00:00,Room-1,Student_A,Heater,4.479,23,7,Sunday
2024-01-07 23:00:00,Room-2,Student_B,AC,2.915,23,7,Sunday
2024-01-07 23:00:00,Room-2,Student_B,Heater,3.039,23,7,Sunday
2024-01-07 23:00:00,Room-3,Student_C,AC,3.571,23,7,Sunday
2024-01-07 23:00:00,Room-3,Student_C,Heater,2.382,23,7,Sunday
2024-01-07 23:00:00,Room-4,Student_D,AC,3.543,23,7,Sunday
2024-01-07 23:00:00,Room-4,Student_D,Heater,4.846,23,7,Sunday
2024-01-08 00:00:00,Room-1,Student_A,AC,1.973,0,8,Monday
2024-01-08 00:00:00,Room-1,Student_A,Heater,2.25,0,8,Monday
2024-01-08 00:00:00,Room-2,Student_B,AC,1.688,0,8,Monday
2024-01-08 00:00:00,Room-2,Student_B,Heater,2.426,0,8,Monday
2024-01-08 00:00:00,Room-3,Student_C,AC,1.242,0,8,Monday
2024-01-08 00:00:00,Room-3,Student_C,Heater,1.661,0,8,Monday
2024-01-08 00:00:00,Room-4,Student_D,AC,1.853,0,8,Monday
2024-01-08 00:00:00,Room-4,Student_D,Heater,1.749,0,8,Monday
2024-01-08 01:00:00,Room-1,Student_A,AC,1.979,1,8,Monday
2024-01-08 01:00:00,Room-1,Student_A,Heater,1.177,1,8,Monday
2024-01-08 01:00:00,Room-2,Student_B,AC,4.28,1,8,Monday
2024-01-08 01:00:00,Room-2,Student_B,Heater,2.022,1,8,Monday
2024-01-08 01:00:00,Room-3,Student_C,AC,1.517,1,8,Monday
2024-01-08 01:00:00,Room-3,Student_C,Heater,1.456,1,8,Monday
2024-01-08 01:00:00,Room-4,Student_D,AC,1.457,1,8,Monday
2024-01-08 01:00:00,Room-4,Student_D,Heater,1.603,1,8,Monday
2024-01-08 02:00:00,Room-1,Student_A,AC,1.97,2,8,Monday
2024-01-08 02:00:00,Room-1,Student_A,Heater,2.224,2,8,Monday
2024-01-08 02:00:00,Room-2,Student_B,AC,1.589,2,8,Monday
2024-01-08 02:00:00,Room-2,Student_B,Heater,1.103,2,8,Monday
2024-01-08 02:00:00,Room-3,Student_C,AC,1.431,2,8,Monday
2024-01-08 02:00:00,Room-3,Student_C,Heater,1.567,2,8,Monday
2024-01-08 02:00:00,Room-4,Student_D,AC,1.742,2,8,Monday
2024-01-08 02:00:00,Room-4,Student_D,Heater,1.191,2,8,Monday
2024-01-08 03:00:00,Room-1,Student_A,AC,1.444,3,8,Monday
2024-01-08 03:00:00,Room-1,Student_A,Heater,1.443,3,8,Monday
2024-01-08 03:00:00,Room-2,Student_B,AC,1.897,3,8,Monday
2024-01-08 03:00:00,Room-2,Student_B,Heater,1.304,3,8,Monday
2024-01-08 03:00:00,Room-3,Student_C,AC,1.838,3,8,Monday
2024-01-08 03:00:00,Room-3,Student_C,Heater,1.037,3,8,Monday
2024-01-08 03:00:00,Room-4,Student_D,AC,1.466,3,8,Monday
2024-01-08 03:00:00,Room-4,Student_D,Heater,1.619,3,8,Monday
2024-01-08 04:00:00,Room-1,Student_A,AC,1.401,4,8,Monday
2024-01-08 04:00:00,Room-1,Student_A,Heater,1.986,4,8,Monday
2024-01-08 04:00:00,Room-2,Student_B,AC,1.689,4,8,Monday
2024-01-08 04:00:00,Room-2,Student_B,Heater,1.597,4,8,Monday
2024-01-08 04:00:00,Room-3,Student_C,AC,1.468,4,8,Monday
2024-01-08 04:00:00,Room-3,Student_C,Heater,2.454,4,8,Monday
2024-01-08 04:00:00,Room-4,Student_D,AC,1.257,4,8,Monday
2024-01-08 04:00:00,Room-4,Student_D,Heater,2.063,4,8,Monday
2024-01-08 05:00:00,Room-1,Student_A,AC,1.232,5,8,Monday
2024-01-08 05:00:00,Room-1,Student_A,Heater,1.594,5,8,Monday
2024-01-08 05:00:00,Room-2,Student_B,AC,1.894,5,8,Monday
2024-01-08 05:00:00,Room-2,Student_B,Heater,1.189,5,8,Monday
2024-01-08 05:00:00,Room-3,Student_C,AC,1.891,5,8,Monday
2024-01-08 05:00:00,Room-3,Student_C,Heater,1.694,5,8,Monday
2024-01-08 05:00:00,Room-4,Student_D,AC,1.857,5,8,Monday
2024-01-08 05:00:00,Room-4,Student_D,Heater,2.245,5,8,Monday
2024-01-08 22:00:00,Room-1,Student_A,AC,3.44,22,8,Monday
2024-01-08 22:00:00,Room-1,Student_A,Heater,2.734,22,8,Monday
2024-01-08 22:00:00,Room-2,Student_B,AC,2.91,22,8,Monday
2024-01-08 22:00:00,Room-2,Student_B,Heater,4.885,22,8,Monday
2024-01-08 22:00:00,Room-3,Student_C,AC,3.217,22,8,Monday
2024-01-08 22:00:00,Room-3,Student_C,Heater,2.507,22,8,Monday
2024-01-08 22:00:00,Room-4,Student_D,AC,3.503,22,8,Monday
2024-01-08 22:00:00,Room-4,Student_D,Heater,4.562,22,8,Monday
2024-01-08 23:00:00,Room-1,Student_A,AC,2.55,23,8,Monday
2024-01-08 23:00:00,Room-1,Student_A,Heater,11.068,23,8,Monday
2024-01-08 23:00:00,Room-2,Student_B,AC,2.778,23,8,Monday
2024-01-08 23:00:00,Room-2,Student_B,Heater,4.712,23,8,Monday
2024-01-08 23:00:00,Room-3,Student_C,AC,3.505,23,8,Monday
2024-01-08 23:00:00,Room-3,Student_C,Heater,3.798,23,8,Monday
2024-01-08 23:00:00,Room-4,Student_D,AC,3.503,23,8,Monday
2024-01-08 23:00:00,Room-4,Student_D,Heater,2.07,23,8,Monday
2024-01-09 00:00:00,Room-1,Student_A,AC,1.629,0,9,Tuesday
2024-01-09 00:00:00,Room-1,Student_A,Heater,1.604,0,9,Tuesday
2024-01-09 00:00:00,Room-2,Student_B,AC,1.507,0,9,Tuesday
2024-01-09 00:00:00,Room-2,Student_B,Heater,1.744,0,9,Tuesday
2024-01-09 00:00:00,Room-3,Student_C,AC,1.468,0,9,Tuesday
2024-01-09 00:00:00,Room-3,Student_C,Heater,1.064,0,9,Tuesday
2024-01-09 00:00:00,Room-4,Student_D,AC,1.399,0,9,Tuesday
2024-01-09 00:00:00,Room-4,Student_D,Heater,2.031,0,9,Tuesday
2024-01-09 01:00:00,Room-1,Student_A,AC,1.849,1,9,Tuesday
2024-01-09 01:00:00,Room-1,Student_A,Heater,2.079,1,9,Tuesday
2024-01-09 01:00:00,Room-2,Student_B,AC,1.432,1,9,Tuesday
2024-01-09 01:00:00,Room-2,Student_B,Heater,1.916,1,9,Tuesday
2024-01-09 01:00:00,Room-3,Student_C,AC,1.523,1,9,Tuesday
2024-01-09 01:00:00,Room-3,Student_C,Heater,2.415,1,9,Tuesday
2024-01-09 01:00:00,Room-4,Student_D,AC,1.412,1,9,Tuesday
2024-01-09 01:00:00,Room-4,Student_D,Heater,1.397,1,9,Tuesday
2024-01-09 02:00:00,Room-1,Student_A,AC,1.767,2,9,Tuesday
2024-01-09 02:00:00,Room-1,Student_A,Heater,1.924,2,9,Tuesday
2024-01-09 02:00:00,Room-2,Student_B,AC,1.346,2,9,Tuesday
2024-01-09 02:00:00,Room-2,Student_B,Heater,1.58,2,9,Tuesday
2024-01-09 02:00:00,Room-3,Student_C,AC,1.706,2,9,Tuesday
2024-01-09 02:00:00,Room-3,Student_C,Heater,2.129,2,9,Tuesday
2024-01-09 02:00:00,Room-4,Student_D,AC,1.721,2,9,Tuesday
2024-01-09 02:00:00,Room-4,Student_D,Heater,2.282,2,9,Tuesday
2024-01-09 03:00:00,Room-1,Student_A,AC,1.616,3,9,Tuesday
2024-01-09 03:00:00,Room-1,Student_A,Heater,2.171,3,9,Tuesday
2024-01-09 03:00:00,Room-2,Student_B,AC,1.24,3,9,Tuesday
2024-01-09 03:00:00,Room-2,Student_B,Heater,1.867,3,9,Tuesday
2024-01-09 03:00:00,Room-3,Student_C,AC,1.628,3,9,Tuesday
2024-01-09 03:00:00,Room-3,Student_C,Heater,4.701,3,9,Tuesday
2024-01-09 03:00:00,Room-4,Student_D,AC,1.207,3,9,Tuesday
2024-01-09 03:00:00,Room-4,Student_D,Heater,1.348,3,9,Tuesday
2024-01-09 04:00:00,Room-1,Student_A,AC,1.359,4,9,Tuesday
2024-01-09 04:00:00,Room-1,Student_A,Heater,1.791,4,9,Tuesday
2024-01-09 04:00:00,Room-2,Student_B,AC,1.939,4,9,Tuesday
2024-01-09 04:00:00,Room-2,Student_B,Heater,2.234,4,9,Tuesday
2024-01-09 04:00:00,Room-3,Student_C,AC,1.761,4,9,Tuesday
2024-01-09 04:00:00,Room-3,Student_C,Heater,1.356,4,9,Tuesday
2024-01-09 04:00:00,Room-4,Student_D,AC,1.581,4,9,Tuesday
2024-01-09 04:00:00,Room-4,Student_D,Heater,2.289,4,9,Tuesday
2024-01-09 05:00:00,Room-1,Student_A,AC,1.504,5,9,Tuesday
2024-01-09 05:00:00,Room-1,Student_A,Heater,2.389,5,9,Tuesday
2024-01-09 05:00:00,Room-2,Student_B,AC,1.61,5,9,Tuesday
2024-01-09 05:00:00,Room-2,Student_B,Heater,1.42,5,9,Tuesday
2024-01-09 05:00:00,Room-3,Student_C,AC,1.29,5,9,Tuesday
2024-01-09 05:00:00,Room-3,Student_C,Heater,1.752,5,9,Tuesday
2024-01-09 05:00:00,Room-4,Student_D,AC,1.479,5,9,Tuesday
2024-01-09 05:00:00,Room-4,Student_D,Heater,1.835,5,9,Tuesday
2024-01-09 22:00:00,Room-1,Student_A,AC,3.57,22,9,Tuesday
2024-01-09 22:00:00,Room-1,Student_A,Heater,4.777,22,9,Tuesday
2024-01-09 22:00:00,Room-2,Student_B,AC,2.317,22,9,Tuesday
2024-01-09 22:00:00,Room-2,Student_B,Heater,3.452,22,9,Tuesday
2024-01-09 22:00:00,Room-3,Student_C,AC,3.419,22,9,Tuesday
2024-01-09 22:00:00,Room-3,Student_C,Heater,4.724,22,9,Tuesday
2024-01-09 22:00:00,Room-4,Student_D,AC,3.468,22,9,Tuesday
2024-01-09 22:00:00,Room-4,Student_D,Heater,4.117,22,9,Tuesday
2024-01-09 23:00:00,Room-1,Student_A,AC,2.956,23,9,Tuesday
2024-01-09 23:00:00,Room-1,Student_A,Heater,4.136,23,9,Tuesday
2024-01-09 23:00:00,Room-2,Student_B,AC,2.288,23,9,Tuesday
2024-01-09 23:00:00,Room-2,Student_B,Heater,2.426,23,9,Tuesday
2024-01-09 23:00:00,Room-3,Student_C,AC,3.463,23,9,Tuesday
2024-01-09 23:00:00,Room-3,Student_C,Heater,3.307,23,9,Tuesday
2024-01-09 23:00:00,Room-4,Student_D,AC,3.292,23,9,Tuesday
2024-01-09 23:00:00,Room-4,Student_D,Heater,4.456,23,9,Tuesday
2024-01-10 00:00:00,Room-1,Student_A,AC,1.681,0,10,Wednesday
2024-01-10 00:00:00,Room-1,Student_A,Heater,2.221,0,10,Wednesday
2024-01-10 00:00:00,Room-2,Student_B,AC,1.831,0,10,Wednesday
2024-01-10 00:00:00,Room-2,Student_B,Heater,2.33,0,10,Wednesday
2024-01-10 00:00:00,Room-3,Student_C,AC,1.717,0,10,Wednesday
2024-01-10 00:00:00,Room-3,Student_C,Heater,1.238,0,10,Wednesday
2024-01-10 00:00:00,Room-4,Student_D,AC,1.978,0,10,Wednesday
2024-01-10 00:00:00,Room-4,Student_D,Heater,2.407,0,10,Wednesday
2024-01-10 01:00:00,Room-1,Student_A,AC,1.758,1,10,Wednesday
2024-01-10 01:00:00,Room-1,Student_A,Heater,1.485,1,10,Wednesday
2024-01-10 01:00:00,Room-2,Student_B,AC,1.283,1,10,Wednesday
2024-01-10 01:00:00,Room-2,Student_B,Heater,1.684,1,10,Wednesday
2024-01-10 01:00:00,Room-3,Student_C,AC,1.755,1,10,Wednesday
2024-01-10 01:00:00,Room-3,Student_C,Heater,2.093,1,10,Wednesday
2024-01-10 01:00:00,Room-4,Student_D,AC,1.868,1,10,Wednesday
2024-01-10 01:00:00,Room-4,Student_D,Heater,2.461,1,10,Wednesday
2024-01-10 02:00:00,Room-1,Student_A,AC,1.329,2,10,Wednesday
2024-01-10 02:00:00,Room-1,Student_A,Heater,2.071,2,10,Wednesday
2024-01-10 02:00:00,Room-2,Student_B,AC,1.436,2,10,Wednesday
2024-01-10 02:00:00,Room-2,Student_B,Heater,1.015,2,10,Wednesday
2024-01-10 02:00:00,Room-3,Student_C,AC,1.702,2,10,Wednesday
2024-01-10 02:00:00,Room-3,Student_C,Heater,1.447,2,10,Wednesday
2024-01-10 02:00:00,Room-4,Student_D,AC,1.23,2,10,Wednesday
2024-01-10 02:00:00,Room-4,Student_D,Heater,1.182,2,10,Wednesday
2024-01-10 03:00:00,Room-1,Student_A,AC,1.462,3,10,Wednesday
2024-01-10 03:00:00,Room-1,Student_A,Heater,2.31,3,10,Wednesday
2024-01-10 03:00:00,Room-2,Student_B,AC,1.53,3,10,Wednesday
2024-01-10 03:00:00,Room-2,Student_B,Heater,1.895,3,10,Wednesday
2024-01-10 03:00:00,Room-3,Student_C,AC,1.465,3,10,Wednesday
2024-01-10 03:00:00,Room-3,Student_C,Heater,2.43,3,10,Wednesday
2024-01-10 03:00:00,Room-4,Student_D,AC,1.437,3,10,Wednesday
2024-01-10 03:00:00,Room-4,Student_D,Heater,1.465,3,10,Wednesday
2024-01-10 04:00:00,Room-1,Student_A,AC,1.294,4,10,Wednesday
2024-01-10 04:00:00,Room-1,Student_A,Heater,1.945,4,10,Wednesday
2024-01-10 04:00:00,Room-2,Student_B,AC,1.437,4,10,Wednesday
2024-01-10 04:00:00,Room-2,Student_B,Heater,1.708,4,10,Wednesday
2024-01-10 04:00:00,Room-3,Student_C,AC,1.624,4,10,Wednesday
2024-01-10 04:00:00,Room-3,Student_C,Heater,2.29,4,10,Wednesday
2024-01-10 04:00:00,Room-4,Student_D,AC,1.638,4,10,Wednesday
2024-01-10 04:00:00,Room-4,Student_D,Heater,1.973,4,10,Wednesday
2024-01-10 05:00:00,Room-1,Student_A,AC,1.799,5,10,Wednesday
2024-01-10 05:00:00,Room-1,Student_A,Heater,1.202,5,10,Wednesday
2024-01-10 05:00:00,Room-2,Student_B,AC,1.486,5,10,Wednesday
2024-01-10 05:00:00,Room-2,Student_B,Heater,1.833,5,10,Wednesday
2024-01-10 05:00:00,Room-3,Student_C,AC,1.376,5,10,Wednesday
2024-01-10 05:00:00,Room-3,Student_C,Heater,1.713,5,10,Wednesday
2024-01-10 05:00:00,Room-4,Student_D,AC,1.372,5,10,Wednesday
2024-01-10 05:00:00,Room-4,Student_D,Heater,1.574,5,10,Wednesday
2024-01-10 22:00:00,Room-1,Student_A,AC,3.357,22,10,Wednesday
2024-01-10 22:00:00,Room-1,Student_A,Heater,4.452,22,10,Wednesday
2024-01-10 22:00:00,Room-2,Student_B,AC,2.874,22,10,Wednesday
2024-01-10 22:00:00,Room-2,Student_B,Heater,4.688,22,10,Wednesday
2024-01-10 22:00:00,Room-3,Student_C,AC,2.185,22,10,Wednesday
2024-01-10 22:00:00,Room-3,Student_C,Heater,4.715,22,10,Wednesday
2024-01-10 22:00:00,Room-4,Student_D,AC,2.502,22,10,Wednesday
2024-01-10 22:00:00,Room-4,Student_D,Heater,2.176,22,10,Wednesday
2024-01-10 23:00:00,Room-1,Student_A,AC,3.598,23,10,Wednesday
2024-01-10 23:00:00,Room-1,Student_A,Heater,3.673,23,10,Wednesday
2024-01-10 23:00:00,Room-2,Student_B,AC,2.398,23,10,Wednesday
2024-01-10 23:00:00,Room-2,Student_B,Heater,3.638,23,10,Wednesday
2024-01-10 23:00:00,Room-3,Student_C,AC,2.237,23,10,Wednesday
2024-01-10 23:00:00,Room-3,Student_C,Heater,4.65,23,10,Wednesday
2024-01-10 23:00:00,Room-4,Student_D,AC,2.649,23,10,Wednesday
2024-01-10 23:00:00,Room-4,Student_D,Heater,4.128,23,10,Wednesday
2024-01-11 00:00:00,Room-1,Student_A,AC,1.749,0,11,Thursday
2024-01-11 00:00:00,Room-1,Student_A,Heater,2.457,0,11,Thursday
2024-01-11 00:00:00,Room-2,Student_B,AC,1.921,0,11,Thursday
2024-01-11 00:00:00,Room-2,Student_B,Heater,2.215,0,11,Thursday
2024-01-11 00:00:00,Room-3,Student_C,AC,1.56,0,11,Thursday
2024-01-11 00:00:00,Room-3,Student_C,Heater,1.91,0,11,Thursday
2024-01-11 00:00:00,Room-4,Student_D,AC,1.889,0,11,Thursday
2024-01-11 00:00:00,Room-4,Student_D,Heater,1.006,0,11,Thursday
2024-01-11 01:00:00,Room-1,Student_A,AC,1.28,1,11,Thursday
2024-01-11 01:00:00,Room-1,Student_A,Heater,2.02,1,11,Thursday
2024-01-11 01:00:00,Room-2,Student_B,AC,1.287,1,11,Thursday
2024-01-11 01:00:00,Room-2,Student_B,Heater,1.709,1,11,Thursday
2024-01-11 01:00:00,Room-3,Student_C,AC,1.469,1,11,Thursday
2024-01-11 01:00:00,Room-3,Student_C,Heater,2.425,1,11,Thursday
2024-01-11 01:00:00,Room-4,Student_D,AC,1.502,1,11,Thursday
2024-01-11 01:00:00,Room-4,Student_D,Heater,1.038,1,11,Thursday
2024-01-11 02:00:00,Room-1,Student_A,AC,1.457,2,11,Thursday
2024-01-11 02:00:00,Room-1,Student_A,Heater,2.141,2,11,Thursday
2024-01-11 02:00:00,Room-2,Student_B,AC,1.474,2,11,Thursday
2024-01-11 02:00:00,Room-2,Student_B,Heater,1.723,2,11,Thursday
2024-01-11 02:00:00,Room-3,Student_C,AC,1.989,2,11,Thursday
2024-01-11 02:00:00,Room-3,Student_C,Heater,1.539,2,11,Thursday
2024-01-11 02:00:00,Room-4,Student_D,AC,1.259,2,11,Thursday
2024-01-11 02:00:00,Room-4,Student_D,Heater,1.944,2,11,Thursday
2024-01-11 03:00:00,Room-1,Student_A,AC,1.825,3,11,Thursday
2024-01-11 03:00:00,Room-1,Student_A,Heater,1.055,3,11,Thursday
2024-01-11 03:00:00,Room-2,Student_B,AC,1.448,3,11,Thursday
2024-01-11 03:00:00,Room-2,Student_B,Heater,1.088,3,11,Thursday
2024-01-11 03:00:00,Room-3,Student_C,AC,1.463,3,11,Thursday
2024-01-11 03:00:00,Room-3,Student_C,Heater,2.352,3,11,Thursday
2024-01-11 03:00:00,Room-4,Student_D,AC,1.306,3,11,Thursday
2024-01-11 03:00:00,Room-4,Student_D,Heater,2.284,3,11,Thursday
2024-01-11 04:00:00,Room-1,Student_A,AC,1.752,4,11,Thursday
2024-01-11 04:00:00,Room-1,Student_A,Heater,1.74,4,11,Thursday
2024-01-11 04:00:00,Room-2,Student_B,AC,1.656,4,11,Thursday
2024-01-11 04:00:00,Room-2,Student_B,Heater,1.674,4,11,Thursday
2024-01-11 04:00:00,Room-3,Student_C,AC,1.699,4,11,Thursday
2024-01-11 04:00:00,Room-3,Student_C,Heater,1.008,4,11,Thursday
2024-01-11 04:00:00,Room-4,Student_D,AC,1.395,4,11,Thursday
2024-01-11 04:00:00,Room-4,Student_D,Heater,2.365,4,11,Thursday
2024-01-11 05:00:00,Room-1,Student_A,AC,1.755,5,11,Thursday
2024-01-11 05:00:00,Room-1,Student_A,Heater,1.013,5,11,Thursday
2024-01-11 05:00:00,Room-2,Student_B,AC,1.392,5,11,Thursday
2024-01-11 05:00:00,Room-2,Student_B,Heater,2.072,5,11,Thursday
2024-01-11 05:00:00,Room-3,Student_C,AC,1.733,5,11,Thursday
2024-01-11 05:00:00,Room-3,Student_C,Heater,1.705,5,11,Thursday
2024-01-11 05:00:00,Room-4,Student_D,AC,1.38,5,11,Thursday
2024-01-11 05:00:00,Room-4,Student_D,Heater,2.089,5,11,Thursday
2024-01-11 22:00:00,Room-1,Student_A,AC,2.21,22,11,Thursday
2024-01-11 22:00:00,Room-1,Student_A,Heater,2.626,22,11,Thursday
2024-01-11 22:00:00,Room-2,Student_B,AC,3.525,22,11,Thursday
2024-01-11 22:00:00,Room-2,Student_B,Heater,3.657,22,11,Thursday
2024-01-11 22:00:00,Room-3,Student_C,AC,2.559,22,11,Thursday
2024-01-11 22:00:00,Room-3,Student_C,Heater,2.81,22,11,Thursday
2024-01-11 22:00:00,Room-4,Student_D,AC,2.536,22,11,Thursday
2024-01-11 22:00:00,Room-4,Student_D,Heater,4.822,22,11,Thursday
2024-01-11 23:00:00,Room-1,Student_A,AC,2.606,23,11,Thursday
2024-01-11 23:00:00,Room-1,Student_A,Heater,4.156,23,11,Thursday
2024-01-11 23:00:00,Room-2,Student_B,AC,3.2,23,11,Thursday
2024-01-11 23:00:00,Room-2,Student_B,Heater,2.497,23,11,Thursday
2024-01-11 23:00:00,Room-3,Student_C,AC,3.158,23,11,Thursday
2024-01-11 23:00:00,Room-3,Student_C,Heater,3.618,23,11,Thursday
2024-01-11 23:00:00,Room-4,Student_D,AC,2.543,23,11,Thursday
2024-01-11 23:00:00,Room-4,Student_D,Heater,2.215,23,11,Thursday
