timestamp,room,student,appliance,energy_kwh
2024-01-04 21:00:00,Room-4,Student_D,AC,1.679
2024-01-04 21:00:00,Room-4,Student_D,Fan,0.28
2024-01-04 21:00:00,Room-4,Student_D,Light,0.06
2024-01-04 21:00:00,Room-4,Student_D,Laptop,0.123
2024-01-04 21:00:00,Room-4,Student_D,Refrigerator,0.217
2024-01-04 21:00:00,Room-4,Student_D,Heater,2.523
2024-01-04 22:00:00,Room-1,Student_A,AC,2.292
2024-01-04 22:00:00,Room-1,Student_A,Fan,0.133
2024-01-04 22:00:00,Room-1,Student_A,Light,0.062
2024-01-04 22:00:00,Room-1,Student_A,Laptop,0.07
2024-01-04 22:00:00,Room-1,Student_A,Refrigerator,0.272
2024-01-04 22:00:00,Room-1,Student_A,Heater,4.672
2024-01-04 22:00:00,Room-2,Student_B,AC,3.327
2024-01-04 22:00:00,Room-2,Student_B,Fan,0.162
2024-01-04 22:00:00,Room-2,Student_B,Light,0.066
2024-01-04 22:00:00,Room-2,Student_B,Laptop,0.077
2024-01-04 22:00:00,Room-2,Student_B,Refrigerator,0.149
2024-01-04 22:00:00,Room-2,Student_B,Heater,3.665
2024-01-04 22:00:00,Room-3,Student_C,AC,2.774
2024-01-04 22:00:00,Room-3,Student_C,Fan,0.062
2024-01-04 22:00:00,Room-3,Student_C,Light,0.034
2024-01-04 22:00:00,Room-3,Student_C,Laptop,0.071
2024-01-04 22:00:00,Room-3,Student_C,Refrigerator,0.18
2024-01-04 22:00:00,Room-3,Student_C,Heater,2.042
2024-01-04 22:00:00,Room-4,Student_D,AC,3.123
2024-01-04 22:00:00,Room-4,Student_D,Fan,0.19
2024-01-04 22:00:00,Room-4,Student_D,Light,0.032
2024-01-04 22:00:00,Room-4,Student_D,Laptop,0.096
2024-01-04 22:00:00,Room-4,Student_D,Refrigerator,0.233
2024-01-04 22:00:00,Room-4,Student_D,Heater,4.795
2024-01-04 23:00:00,Room-1,Student_A,AC,3.197
2024-01-04 23:00:00,Room-1,Student_A,Fan,0.182
2024-01-04 23:00:00,Room-1,Student_A,Light,0.038
2024-01-04 23:00:00,Room-1,Student_A,Laptop,0.076
2024-01-04 23:00:00,Room-1,Student_A,Refrigerator,0.128
2024-01-04 23:00:00,Room-1,Student_A,Heater,3.5
2024-01-04 23:00:00,Room-2,Student_B,AC,2.504
2024-01-04 23:00:00,Room-2,Student_B,Fan,0.164
2024-01-04 23:00:00,Room-2,Student_B,Light,0.053
2024-01-04 23:00:00,Room-2,Student_B,Laptop,0.148
2024-01-04 23:00:00,Room-2,Student_B,Refrigerator,0.287
2024-01-04 23:00:00,Room-2,Student_B,Heater,4.346
2024-01-04 23:00:00,Room-3,Student_C,AC,3.156
2024-01-04 23:00:00,Room-3,Student_C,Fan,0.109
2024-01-04 23:00:00,Room-3,Student_C,Light,0.074
2024-01-04 23:00:00,Room-3,Student_C,Laptop,0.108
2024-01-04 23:00:00,Room-3,Student_C,Refrigerator,0.201
2024-01-04 23:00:00,Room-3,Student_C,Heater,3.282
2024-01-04 23:00:00,Room-4,Student_D,AC,3.233
2024-01-04 23:00:00,Room-4,Student_D,Fan,0.111
2024-01-04 23:00:00,Room-4,Student_D,Light,0.036
2024-01-04 23:00:00,Room-4,Student_D,Laptop,0.141
2024-01-04 23:00:00,Room-4,Student_D,Refrigerator,0.25
2024-01-04 23:00:00,Room-4,Student_D,Heater,4.538
2024-01-05 00:00:00,Room-1,Student_A,AC,1.965
2024-01-05 00:00:00,Room-1,Student_A,Fan,0.03
2024-01-05 00:00:00,Room-1,Student_A,Light,0.018
2024-01-05 00:00:00,Room-1,Student_A,Laptop,0.075
2024-01-05 00:00:00,Room-1,Student_A,Refrigerator,0.262
2024-01-05 00:00:00,Room-1,Student_A,Heater,1.454
2024-01-05 00:00:00,Room-2,Student_B,AC,1.886
2024-01-05 00:00:00,Room-2,Student_B,Fan,0.022
2024-01-05 00:00:00,Room-2,Student_B,Light,0.029
2024-01-05 00:00:00,Room-2,Student_B,Laptop,0.083
2024-01-05 00:00:00,Room-2,Student_B,Refrigerator,0.229
2024-01-05 00:00:00,Room-2,Student_B,Heater,1.18
2024-01-05 00:00:00,Room-3,Student_C,AC,1.842
2024-01-05 00:00:00,Room-3,Student_C,Fan,0.021
2024-01-05 00:00:00,Room-3,Student_C,Light,0.014
2024-01-05 00:00:00,Room-3,Student_C,Laptop,0.125
2024-01-05 00:00:00,Room-3,Student_C,Refrigerator,0.289
2024-01-05 00:00:00,Room-3,Student_C,Heater,2.288
2024-01-05 00:00:00,Room-4,Student_D,AC,1.764
2024-01-05 00:00:00,Room-4,Student_D,Fan,0.045
2024-01-05 00:00:00,Room-4,Student_D,Light,0.027
2024-01-05 00:00:00,Room-4,Student_D,Laptop,0.055
2024-01-05 00:00:00,Room-4,Student_D,Refrigerator,0.195
2024-01-05 00:00:00,Room-4,Student_D,Heater,1.575
2024-01-05 01:00:00,Room-1,Student_A,AC,1.869
2024-01-05 01:00:00,Room-1,Student_A,Fan,0.024
2024-01-05 01:00:00,Room-1,Student_A,Light,0.018
2024-01-05 01:00:00,Room-1,Student_A,Laptop,0.096
2024-01-05 01:00:00,Room-1,Student_A,Refrigerator,0.266
2024-01-05 01:00:00,Room-1,Student_A,Heater,1.158
2024-01-05 01:00:00,Room-2,Student_B,AC,1.737
2024-01-05 01:00:00,Room-2,Student_B,Fan,0.031
2024-01-05 01:00:00,Room-2,Student_B,Light,0.023
2024-01-05 01:00:00,Room-2,Student_B,Laptop,0.091
2024-01-05 01:00:00,Room-2,Student_B,Refrigerator,0.109
2024-01-05 01:00:00,Room-2,Student_B,Heater,2.019
2024-01-05 01:00:00,Room-3,Student_C,AC,1.416
2024-01-05 01:00:00,Room-3,Student_C,Fan,0.057
2024-01-05 01:00:00,Room-3,Student_C,Light,0.025
2024-01-05 01:00:00,Room-3,Student_C,Laptop,0.064
2024-01-05 01:00:00,Room-3,Student_C,Refrigerator,0.209
2024-01-05 01:00:00,Room-3,Student_C,Heater,1.554
2024-01-05 01:00:00,Room-4,Student_D,AC,1.475
2024-01-05 01:00:00,Room-4,Student_D,Fan,0.035
2024-01-05 01:00:00,Room-4,Student_D,Light,0.018
2024-01-05 01:00:00,Room-4,Student_D,Laptop,0.064
2024-01-05 01:00:00,Room-4,Student_D,Refrigerator,0.15
2024-01-05 01:00:00,Room-4,Student_D,Heater,1.995
2024-01-05 02:00:00,Room-1,Student_A,AC,1.532
2024-01-05 02:00:00,Room-1,Student_A,Fan,0.05
2024-01-05 02:00:00,Room-1,Student_A,Light,0.026
2024-01-05 02:00:00,Room-1,Student_A,Laptop,0.092
2024-01-05 02:00:00,Room-1,Student_A,Refrigerator,0.151
2024-01-05 02:00:00,Room-1,Student_A,Heater,1.769
2024-01-05 02:00:00,Room-2,Student_B,AC,1.677
2024-01-05 02:00:00,Room-2,Student_B,Fan,0.035
2024-01-05 02:00:00,Room-2,Student_B,Light,0.014
2024-01-05 02:00:00,Room-2,Student_B,Laptop,0.07
2024-01-05 02:00:00,Room-2,Student_B,Refrigerator,0.432
2024-01-05 02:00:00,Room-2,Student_B,Heater,2.373
2024-01-05 02:00:00,Room-3,Student_C,AC,1.794
2024-01-05 02:00:00,Room-3,Student_C,Fan,0.02
2024-01-05 02:00:00,Room-3,Student_C,Light,0.023
2024-01-05 02:00:00,Room-3,Student_C,Laptop,0.093
2024-01-05 02:00:00,Room-3,Student_C,Refrigerator,0.202
2024-01-05 02:00:00,Room-3,Student_C,Heater,1.562
2024-01-05 02:00:00,Room-4,Student_D,AC,1.775
2024-01-05 02:00:00,Room-4,Student_D,Fan,0.017
2024-01-05 02:00:00,Room-4,Student_D,Light,0.012
2024-01-05 02:00:00,Room-4,Student_D,Laptop,0.069
2024-01-05 02:00:00,Room-4,Student_D,Refrigerator,0.178
2024-01-05 02:00:00,Room-4,Student_D,Heater,1.512
2024-01-05 03:00:00,Room-1,Student_A,AC,1.74
2024-01-05 03:00:00,Room-1,Student_A,Fan,0.054
2024-01-05 03:00:00,Room-1,Student_A,Light,0.006
2024-01-05 03:00:00,Room-1,Student_A,Laptop,0.096
2024-01-05 03:00:00,Room-1,Student_A,Refrigerator,0.197
2024-01-05 03:00:00,Room-1,Student_A,Heater,2.132
2024-01-05 03:00:00,Room-2,Student_B,AC,1.631
2024-01-05 03:00:00,Room-2,Student_B,Fan,0.054
2024-01-05 03:00:00,Room-2,Student_B,Light,0.023
2024-01-05 03:00:00,Room-2,Student_B,Laptop,0.051
2024-01-05 03:00:00,Room-2,Student_B,Refrigerator,0.147
2024-01-05 03:00:00,Room-2,Student_B,Heater,1.506
2024-01-05 03:00:00,Room-3,Student_C,AC,1.2
2024-01-05 03:00:00,Room-3,Student_C,Fan,0.026
2024-01-05 03:00:00,Room-3,Student_C,Light,0.008
2024-01-05 03:00:00,Room-3,Student_C,Laptop,0.106
2024-01-05 03:00:00,Room-3,Student_C,Refrigerator,0.183
2024-01-05 03:00:00,Room-3,Student_C,Heater,2.314
2024-01-05 03:00:00,Room-4,Student_D,AC,1.594
2024-01-05 03:00:00,Room-4,Student_D,Fan,0.02
2024-01-05 03:00:00,Room-4,Student_D,Light,0.007
2024-01-05 03:00:00,Room-4,Student_D,Laptop,0.08
2024-01-05 03:00:00,Room-4,Student_D,Refrigerator,0.133
2024-01-05 03:00:00,Room-4,Student_D,Heater,1.184
2024-01-05 04:00:00,Room-1,Student_A,AC,1.299
2024-01-05 04:00:00,Room-1,Student_A,Fan,0.056
2024-01-05 04:00:00,Room-1,Student_A,Light,0.026
2024-01-05 04:00:00,Room-1,Student_A,Laptop,0.058
2024-01-05 04:00:00,Room-1,Student_A,Refrigerator,0.149
2024-01-05 04:00:00,Room-1,Student_A,Heater,1.253
2024-01-05 04:00:00,Room-2,Student_B,AC,1.211
2024-01-05 04:00:00,Room-2,Student_B,Fan,0.05
2024-01-05 04:00:00,Room-2,Student_B,Light,0.028
2024-01-05 04:00:00,Room-2,Student_B,Laptop,0.139
2024-01-05 04:00:00,Room-2,Student_B,Refrigerator,0.157
2024-01-05 04:00:00,Room-2,Student_B,Heater,1.566
2024-01-05 04:00:00,Room-3,Student_C,AC,1.636
2024-01-05 04:00:00,Room-3,Student_C,Fan,0.046
2024-01-05 04:00:00,Room-3,Student_C,Light,0.013
2024-01-05 04:00:00,Room-3,Student_C,Laptop,0.13
2024-01-05 04:00:00,Room-3,Student_C,Refrigerator,0.229
2024-01-05 04:00:00,Room-3,Student_C,Heater,1.821
2024-01-05 04:00:00,Room-4,Student_D,AC,1.502
2024-01-05 04:00:00,Room-4,Student_D,Fan,0.017
2024-01-05 04:00:00,Room-4,Student_D,Light,0.029
2024-01-05 04:00:00,Room-4,Student_D,Laptop,0.085
2024-01-05 04:00:00,Room-4,Student_D,Refrigerator,0.136
2024-01-05 04:00:00,Room-4,Student_D,Heater,2.422
2024-01-05 05:00:00,Room-1,Student_A,AC,1.811
2024-01-05 05:00:00,Room-1,Student_A,Fan,0.059
2024-01-05 05:00:00,Room-1,Student_A,Light,0.025
2024-01-05 05:00:00,Room-1,Student_A,Laptop,0.113
2024-01-05 05:00:00,Room-1,Student_A,Refrigerator,0.129
2024-01-05 05:00:00,Room-1,Student_A,Heater,2.376
2024-01-05 05:00:00,Room-2,Student_B,AC,1.7
2024-01-05 05:00:00,Room-2,Student_B,Fan,0.018
2024-01-05 05:00:00,Room-2,Student_B,Light,0.014
2024-01-05 05:00:00,Room-2,Student_B,Laptop,0.086
2024-01-05 05:00:00,Room-2,Student_B,Refrigerator,0.219
2024-01-05 05:00:00,Room-2,Student_B,Heater,1.573
2024-01-05 05:00:00,Room-3,Student_C,AC,1.357
2024-01-05 05:00:00,Room-3,Student_C,Fan,0.028
2024-01-05 05:00:00,Room-3,Student_C,Light,0.02
2024-01-05 05:00:00,Room-3,Student_C,Laptop,0.086
2024-01-05 05:00:00,Room-3,Student_C,Refrigerator,0.141
2024-01-05 05:00:00,Room-3,Student_C,Heater,2.201
2024-01-05 05:00:00,Room-4,Student_D,AC,1.288
2024-01-05 05:00:00,Room-4,Student_D,Fan,0.03
2024-01-05 05:00:00,Room-4,Student_D,Light,0.007
2024-01-05 05:00:00,Room-4,Student_D,Laptop,0.082
2024-01-05 05:00:00,Room-4,Student_D,Refrigerator,0.222
2024-01-05 05:00:00,Room-4,Student_D,Heater,1.58
2024-01-05 06:00:00,Room-1,Student_A,AC,1.318
2024-01-05 06:00:00,Room-1,Student_A,Fan,0.063
2024-01-05 06:00:00,Room-1,Student_A,Light,0.02
2024-01-05 06:00:00,Room-1,Student_A,Laptop,0.062
2024-01-05 06:00:00,Room-1,Student_A,Refrigerator,0.285
2024-01-05 06:00:00,Room-1,Student_A,Heater,2.449
2024-01-05 06:00:00,Room-2,Student_B,AC,1.793
2024-01-05 06:00:00,Room-2,Student_B,Fan,0.183
2024-01-05 06:00:00,Room-2,Student_B,Light,0.063
2024-01-05 06:00:00,Room-2,Student_B,Laptop,0.067
2024-01-05 06:00:00,Room-2,Student_B,Refrigerator,0.166
2024-01-05 06:00:00,Room-2,Student_B,Heater,2.14
2024-01-05 06:00:00,Room-3,Student_C,AC,1.962
2024-01-05 06:00:00,Room-3,Student_C,Fan,0.14
2024-01-05 06:00:00,Room-3,Student_C,Light,0.024
2024-01-05 06:00:00,Room-3,Student_C,Laptop,0.097
2024-01-05 06:00:00,Room-3,Student_C,Refrigerator,0.249
2024-01-05 06:00:00,Room-3,Student_C,Heater,1.636
2024-01-05 06:00:00,Room-4,Student_D,AC,1.969
2024-01-05 06:00:00,Room-4,Student_D,Fan,0.123
2024-01-05 06:00:00,Room-4,Student_D,Light,0.093
2024-01-05 06:00:00,Room-4,Student_D,Laptop,0.126
2024-01-05 06:00:00,Room-4,Student_D,Refrigerator,0.168
2024-01-05 06:00:00,Room-4,Student_D,Heater,2.273
2024-01-05 07:00:00,Room-1,Student_A,AC,1.835
2024-01-05 07:00:00,Room-1,Student_A,Fan,0.143
2024-01-05 07:00:00,Room-1,Student_A,Light,0.084
2024-01-05 07:00:00,Room-1,Student_A,Laptop,0.09
2024-01-05 07:00:00,Room-1,Student_A,Refrigerator,0.18
2024-01-05 07:00:00,Room-1,Student_A,Heater,1.676
2024-01-05 07:00:00,Room-2,Student_B,AC,1.486
2024-01-05 07:00:00,Room-2,Student_B,Fan,0.078
2024-01-05 07:00:00,Room-2,Student_B,Light,0.064
2024-01-05 07:00:00,Room-2,Student_B,Laptop,0.079
2024-01-05 07:00:00,Room-2,Student_B,Refrigerator,0.197
2024-01-05 07:00:00,Room-2,Student_B,Heater,2.451
2024-01-05 07:00:00,Room-3,Student_C,AC,1.966
2024-01-05 07:00:00,Room-3,Student_C,Fan,0.121
2024-01-05 07:00:00,Room-3,Student_C,Light,0.062
2024-01-05 07:00:00,Room-3,Student_C,Laptop,0.075
2024-01-05 07:00:00,Room-3,Student_C,Refrigerator,0.125
2024-01-05 07:00:00,Room-3,Student_C,Heater,1.001
2024-01-05 07:00:00,Room-4,Student_D,AC,1.982
2024-01-05 07:00:00,Room-4,Student_D,Fan,0.149
2024-01-05 07:00:00,Room-4,Student_D,Light,0.064
2024-01-05 07:00:00,Room-4,Student_D,Laptop,0.123
2024-01-05 07:00:00,Room-4,Student_D,Refrigerator,0.246
2024-01-05 07:00:00,Room-4,Student_D,Heater,2.463
2024-01-05 08:00:00,Room-1,Student_A,AC,1.473
2024-01-05 08:00:00,Room-1,Student_A,Fan,0.06
2024-01-05 08:00:00,Room-1,Student_A,Light,0.03
2024-01-05 08:00:00,Room-1,Student_A,Laptop,0.132
2024-01-05 08:00:00,Room-1,Student_A,Refrigerator,0.179
2024-01-05 08:00:00,Room-1,Student_A,Heater,2.282
2024-01-05 08:00:00,Room-2,Student_B,AC,1.896
2024-01-05 08:00:00,Room-2,Student_B,Fan,0.167
2024-01-05 08:00:00,Room-2,Student_B,Light,0.035
2024-01-05 08:00:00,Room-2,Student_B,Laptop,0.067
2024-01-05 08:00:00,Room-2,Student_B,Refrigerator,0.207
2024-01-05 08:00:00,Room-2,Student_B,Heater,1.295
2024-01-05 08:00:00,Room-3,Student_C,AC,1.233
2024-01-05 08:00:00,Room-3,Student_C,Fan,0.134
2024-01-05 08:00:00,Room-3,Student_C,Light,0.073
2024-01-05 08:00:00,Room-3,Student_C,Laptop,0.145
2024-01-05 08:00:00,Room-3,Student_C,Refrigerator,0.286
2024-01-05 08:00:00,Room-3,Student_C,Heater,1.388
2024-01-05 08:00:00,Room-4,Student_D,AC,1.781
2024-01-05 08:00:00,Room-4,Student_D,Fan,0.095
2024-01-05 08:00:00,Room-4,Student_D,Light,0.065
2024-01-05 08:00:00,Room-4,Student_D,Laptop,0.067
2024-01-05 08:00:00,Room-4,Student_D,Refrigerator,0.223
2024-01-05 08:00:00,Room-4,Student_D,Heater,2.091
2024-01-05 09:00:00,Room-1,Student_A,AC,1.81
2024-01-05 09:00:00,Room-1,Student_A,Fan,0.079
2024-01-05 09:00:00,Room-1,Student_A,Light,0.07
2024-01-05 09:00:00,Room-1,Student_A,Laptop,0.099
2024-01-05 09:00:00,Room-1,Student_A,Refrigerator,0.167
2024-01-05 09:00:00,Room-1,Student_A,Heater,1.296
2024-01-05 09:00:00,Room-2,Student_B,AC,1.349
2024-01-05 09:00:00,Room-2,Student_B,Fan,0.115
2024-01-05 09:00:00,Room-2,Student_B,Light,0.055
2024-01-05 09:00:00,Room-2,Student_B,Laptop,0.106
2024-01-05 09:00:00,Room-2,Student_B,Refrigerator,0.287
2024-01-05 09:00:00,Room-2,Student_B,Heater,1.754
2024-01-05 09:00:00,Room-3,Student_C,AC,1.79
2024-01-05 09:00:00,Room-3,Student_C,Fan,0.121
2024-01-05 09:00:00,Room-3,Student_C,Light,0.094
2024-01-05 09:00:00,Room-3,Student_C,Laptop,0.105
2024-01-05 09:00:00,Room-3,Student_C,Refrigerator,0.197
2024-01-05 09:00:00,Room-3,Student_C,Heater,2.459
2024-01-05 09:00:00,Room-4,Student_D,AC,1.691
2024-01-05 09:00:00,Room-4,Student_D,Fan,0.123
2024-01-05 09:00:00,Room-4,Student_D,Light,0.026
2024-01-05 09:00:00,Room-4,Student_D,Laptop,0.134
2024-01-05 09:00:00,Room-4,Student_D,Refrigerator,0.139
2024-01-05 09:00:00,Room-4,Student_D,Heater,2.153
2024-01-05 10:00:00,Room-1,Student_A,AC,1.661
2024-01-05 10:00:00,Room-1,Student_A,Fan,0.055
2024-01-05 10:00:00,Room-1,Student_A,Light,0.087
2024-01-05 10:00:00,Room-1,Student_A,Laptop,0.055
2024-01-05 10:00:00,Room-1,Student_A,Refrigerator,0.269
2024-01-05 10:00:00,Room-1,Student_A,Heater,1.633
2024-01-05 10:00:00,Room-2,Student_B,AC,1.559
2024-01-05 10:00:00,Room-2,Student_B,Fan,0.136
2024-01-05 10:00:00,Room-2,Student_B,Light,0.045
2024-01-05 10:00:00,Room-2,Student_B,Laptop,0.087
2024-01-05 10:00:00,Room-2,Student_B,Refrigerator,0.253
2024-01-05 10:00:00,Room-2,Student_B,Heater,2.455
2024-01-05 10:00:00,Room-3,Student_C,AC,1.681
2024-01-05 10:00:00,Room-3,Student_C,Fan,0.093
2024-01-05 10:00:00,Room-3,Student_C,Light,0.056
2024-01-05 10:00:00,Room-3,Student_C,Laptop,0.126
2024-01-05 10:00:00,Room-3,Student_C,Refrigerator,0.164
2024-01-05 10:00:00,Room-3,Student_C,Heater,1.084
2024-01-05 10:00:00,Room-4,Student_D,AC,1.93
2024-01-05 10:00:00,Room-4,Student_D,Fan,0.132
2024-01-05 10:00:00,Room-4,Student_D,Light,0.047
2024-01-05 10:00:00,Room-4,Student_D,Laptop,0.106
2024-01-05 10:00:00,Room-4,Student_D,Refrigerator,0.12
2024-01-05 10:00:00,Room-4,Student_D,Heater,2.446
2024-01-05 11:00:00,Room-1,Student_A,AC,1.683
2024-01-05 11:00:00,Room-1,Student_A,Fan,0.152
2024-01-05 11:00:00,Room-1,Student_A,Light,0.066
2024-01-05 11:00:00,Room-1,Student_A,Laptop,0.108
2024-01-05 11:00:00,Room-1,Student_A,Refrigerator,0.181
2024-01-05 11:00:00,Room-1,Student_A,Heater,1.973
2024-01-05 11:00:00,Room-2,Student_B,AC,1.699
2024-01-05 11:00:00,Room-2,Student_B,Fan,0.096
2024-01-05 11:00:00,Room-2,Student_B,Light,0.093
2024-01-05 11:00:00,Room-2,Student_B,Laptop,0.118
2024-01-05 11:00:00,Room-2,Student_B,Refrigerator,0.137
2024-01-05 11:00:00,Room-2,Student_B,Heater,1.711
2024-01-05 11:00:00,Room-3,Student_C,AC,1.693
2024-01-05 11:00:00,Room-3,Student_C,Fan,0.099
2024-01-05 11:00:00,Room-3,Student_C,Light,0.032
2024-01-05 11:00:00,Room-3,Student_C,Laptop,0.071
2024-01-05 11:00:00,Room-3,Student_C,Refrigerator,0.141
2024-01-05 11:00:00,Room-3,Student_C,Heater,1.638
2024-01-05 11:00:00,Room-4,Student_D,AC,1.217
2024-01-05 11:00:00,Room-4,Student_D,Fan,0.117
2024-01-05 11:00:00,Room-4,Student_D,Light,0.091
2024-01-05 11:00:00,Room-4,Student_D,Laptop,0.104
2024-01-05 11:00:00,Room-4,Student_D,Refrigerator,0.178
2024-01-05 11:00:00,Room-4,Student_D,Heater,1.201
2024-01-05 12:00:00,Room-1,Student_A,AC,1.801
2024-01-05 12:00:00,Room-1,Student_A,Fan,0.151
2024-01-05 12:00:00,Room-1,Student_A,Light,0.095
2024-01-05 12:00:00,Room-1,Student_A,Laptop,0.083
2024-01-05 12:00:00,Room-1,Student_A,Refrigerator,0.253
2024-01-05 12:00:00,Room-1,Student_A,Heater,1.307
2024-01-05 12:00:00,Room-2,Student_B,AC,1.791
2024-01-05 12:00:00,Room-2,Student_B,Fan,0.108
2024-01-05 12:00:00,Room-2,Student_B,Light,0.044
2024-01-05 12:00:00,Room-2,Student_B,Laptop,0.114
2024-01-05 12:00:00,Room-2,Student_B,Refrigerator,0.295
2024-01-05 12:00:00,Room-2,Student_B,Heater,2.203
2024-01-05 12:00:00,Room-3,Student_C,AC,1.896
2024-01-05 12:00:00,Room-3,Student_C,Fan,0.192
2024-01-05 12:00:00,Room-3,Student_C,Light,0.046
2024-01-05 12:00:00,Room-3,Student_C,Laptop,0.089
2024-01-05 12:00:00,Room-3,Student_C,Refrigerator,0.189
2024-01-05 12:00:00,Room-3,Student_C,Heater,1.342
2024-01-05 12:00:00,Room-4,Student_D,AC,1.44
2024-01-05 12:00:00,Room-4,Student_D,Fan,0.075
2024-01-05 12:00:00,Room-4,Student_D,Light,0.052
2024-01-05 12:00:00,Room-4,Student_D,Laptop,0.108
2024-01-05 12:00:00,Room-4,Student_D,Refrigerator,0.13
2024-01-05 12:00:00,Room-4,Student_D,Heater,1.997
2024-01-05 13:00:00,Room-1,Student_A,AC,1.761
2024-01-05 13:00:00,Room-1,Student_A,Fan,0.377
2024-01-05 13:00:00,Room-1,Student_A,Light,0.075
2024-01-05 13:00:00,Room-1,Student_A,Laptop,0.054
2024-01-05 13:00:00,Room-1,Student_A,Refrigerator,0.296
2024-01-05 13:00:00,Room-1,Student_A,Heater,1.753
2024-01-05 13:00:00,Room-2,Student_B,AC,1.774
2024-01-05 13:00:00,Room-2,Student_B,Fan,0.17
2024-01-05 13:00:00,Room-2,Student_B,Light,0.057
2024-01-05 13:00:00,Room-2,Student_B,Laptop,0.089
2024-01-05 13:00:00,Room-2,Student_B,Refrigerator,0.239
2024-01-05 13:00:00,Room-2,Student_B,Heater,2.294
2024-01-05 13:00:00,Room-3,Student_C,AC,1.255
2024-01-05 13:00:00,Room-3,Student_C,Fan,0.113
2024-01-05 13:00:00,Room-3,Student_C,Light,0.036
2024-01-05 13:00:00,Room-3,Student_C,Laptop,0.106
2024-01-05 13:00:00,Room-3,Student_C,Refrigerator,0.294
2024-01-05 13:00:00,Room-3,Student_C,Heater,1.436
2024-01-05 13:00:00,Room-4,Student_D,AC,1.886
2024-01-05 13:00:00,Room-4,Student_D,Fan,0.079
2024-01-05 13:00:00,Room-4,Student_D,Light,0.044
2024-01-05 13:00:00,Room-4,Student_D,Laptop,0.097
2024-01-05 13:00:00,Room-4,Student_D,Refrigerator,0.133
2024-01-05 13:00:00,Room-4,Student_D,Heater,2.41
2024-01-05 14:00:00,Room-1,Student_A,AC,1.99
2024-01-05 14:00:00,Room-1,Student_A,Fan,0.077
2024-01-05 14:00:00,Room-1,Student_A,Light,0.057
2024-01-05 14:00:00,Room-1,Student_A,Laptop,0.148
2024-01-05 14:00:00,Room-1,Student_A,Refrigerator,0.119
2024-01-05 14:00:00,Room-1,Student_A,Heater,1.423
2024-01-05 14:00:00,Room-2,Student_B,AC,1.231
2024-01-05 14:00:00,Room-2,Student_B,Fan,0.166
2024-01-05 14:00:00,Room-2,Student_B,Light,0.057
2024-01-05 14:00:00,Room-2,Student_B,Laptop,0.093
2024-01-05 14:00:00,Room-2,Student_B,Refrigerator,0.257
2024-01-05 14:00:00,Room-2,Student_B,Heater,2.143
2024-01-05 14:00:00,Room-3,Student_C,AC,1.546
2024-01-05 14:00:00,Room-3,Student_C,Fan,0.122
2024-01-05 14:00:00,Room-3,Student_C,Light,0.091
2024-01-05 14:00:00,Room-3,Student_C,Laptop,0.084
2024-01-05 14:00:00,Room-3,Student_C,Refrigerator,0.285
2024-01-05 14:00:00,Room-3,Student_C,Heater,1.763
2024-01-05 14:00:00,Room-4,Student_D,AC,1.423
2024-01-05 14:00:00,Room-4,Student_D,Fan,0.071
2024-01-05 14:00:00,Room-4,Student_D,Light,0.043
2024-01-05 14:00:00,Room-4,Student_D,Laptop,0.09
2024-01-05 14:00:00,Room-4,Student_D,Refrigerator,0.111
2024-01-05 14:00:00,Room-4,Student_D,Heater,1.124
2024-01-05 15:00:00,Room-1,Student_A,AC,1.552
2024-01-05 15:00:00,Room-1,Student_A,Fan,0.089
2024-01-05 15:00:00,Room-1,Student_A,Light,0.027
2024-01-05 15:00:00,Room-1,Student_A,Laptop,0.147
2024-01-05 15:00:00,Room-1,Student_A,Refrigerator,0.167
2024-01-05 15:00:00,Room-1,Student_A,Heater,7.093
2024-01-05 15:00:00,Room-2,Student_B,AC,1.849
2024-01-05 15:00:00,Room-2,Student_B,Fan,0.064
2024-01-05 15:00:00,Room-2,Student_B,Light,0.097
2024-01-05 15:00:00,Room-2,Student_B,Laptop,0.051
2024-01-05 15:00:00,Room-2,Student_B,Refrigerator,0.19
2024-01-05 15:00:00,Room-2,Student_B,Heater,2.1
2024-01-05 15:00:00,Room-3,Student_C,AC,1.43
2024-01-05 15:00:00,Room-3,Student_C,Fan,0.13
2024-01-05 15:00:00,Room-3,Student_C,Light,0.034
2024-01-05 15:00:00,Room-3,Student_C,Laptop,0.135
2024-01-05 15:00:00,Room-3,Student_C,Refrigerator,0.221
2024-01-05 15:00:00,Room-3,Student_C,Heater,1.816
2024-01-05 15:00:00,Room-4,Student_D,AC,1.612
2024-01-05 15:00:00,Room-4,Student_D,Fan,0.142
2024-01-05 15:00:00,Room-4,Student_D,Light,0.082
2024-01-05 15:00:00,Room-4,Student_D,Laptop,0.088
2024-01-05 15:00:00,Room-4,Student_D,Refrigerator,0.186
2024-01-05 15:00:00,Room-4,Student_D,Heater,1.726
2024-01-05 16:00:00,Room-1,Student_A,AC,1.661
2024-01-05 16:00:00,Room-1,Student_A,Fan,0.171
2024-01-05 16:00:00,Room-1,Student_A,Light,0.038
2024-01-05 16:00:00,Room-1,Student_A,Laptop,0.228
2024-01-05 16:00:00,Room-1,Student_A,Refrigerator,0.23
2024-01-05 16:00:00,Room-1,Student_A,Heater,1.668
2024-01-05 16:00:00,Room-2,Student_B,AC,1.657
2024-01-05 16:00:00,Room-2,Student_B,Fan,0.071
