timestamp,room,student,appliance,energy_kwh,predicted_energy,wastage_flag,efficiency_score
1/10/2024 9:00,Room-4,Student_D,Heater,1.881,1.881,TRUE,0.529
1/10/2024 10:00,Room-1,Student_A,AC,1.95,1.95,TRUE,0.51
1/10/2024 10:00,Room-1,Student_A,Fan,0.125,0.125,FALSE,7.407
1/10/2024 10:00,Room-1,Student_A,Light,0.07,0.07,FALSE,12.5
1/10/2024 10:00,Room-1,Student_A,Laptop,0.078,0.078,FALSE,11.364
1/10/2024 10:00,Room-1,Student_A,Refrigerator,0.242,0.242,FALSE,3.968
1/10/2024 10:00,Room-1,Student_A,Heater,2.221,2.221,TRUE,0.448
1/10/2024 10:00,Room-2,Student_B,AC,1.96,1.96,TRUE,0.508
1/10/2024 10:00,Room-2,Student_B,Fan,0.066,0.066,FALSE,13.158
1/10/2024 10:00,Room-2,Student_B,Light,0.027,0.027,FALSE,27.027
1/10/2024 10:00,Room-2,Student_B,Laptop,0.054,0.054,FALSE,15.625
1/10/2024 10:00,Room-2,Student_B,Refrigerator,0.205,0.205,FALSE,4.651
1/10/2024 10:00,Room-2,Student_B,Heater,1.099,1.099,TRUE,0.902
1/10/2024 10:00,Room-3,Student_C,AC,1.668,1.668,TRUE,0.596
1/10/2024 10:00,Room-3,Student_C,Fan,0.187,0.187,FALSE,5.076
1/10/2024 10:00,Room-3,Student_C,Light,0.056,0.056,FALSE,15.152
1/10/2024 10:00,Room-3,Student_C,Laptop,0.06,0.06,FALSE,14.286
1/10/2024 10:00,Room-3,Student_C,Refrigerator,0.175,0.175,FALSE,5.405
1/10/2024 10:00,Room-3,Student_C,Heater,1.581,1.581,TRUE,0.629
1/10/2024 10:00,Room-4,Student_D,AC,1.611,1.611,TRUE,0.617
1/10/2024 10:00,Room-4,Student_D,Fan,0.058,0.058,FALSE,14.706
1/10/2024 10:00,Room-4,Student_D,Light,0.086,0.086,FALSE,10.417
1/10/2024 10:00,Room-4,Student_D,Laptop,0.136,0.136,FALSE,6.849
1/10/2024 10:00,Room-4,Student_D,Refrigerator,0.267,0.267,FALSE,3.61
1/10/2024 10:00,Room-4,Student_D,Heater,1.918,1.918,TRUE,0.519
1/10/2024 11:00,Room-1,Student_A,AC,1.253,1.253,TRUE,0.792
1/10/2024 11:00,Room-1,Student_A,Fan,0.069,0.069,FALSE,12.658
1/10/2024 11:00,Room-1,Student_A,Light,0.061,0.061,FALSE,14.085
1/10/2024 11:00,Room-1,Student_A,Laptop,0.129,0.129,FALSE,7.194
1/10/2024 11:00,Room-1,Student_A,Refrigerator,0.222,0.222,FALSE,4.31
1/10/2024 11:00,Room-1,Student_A,Heater,1.711,1.711,TRUE,0.581
1/10/2024 11:00,Room-2,Student_B,AC,1.874,1.874,TRUE,0.531
1/10/2024 11:00,Room-2,Student_B,Fan,0.051,0.051,FALSE,16.393
1/10/2024 11:00,Room-2,Student_B,Light,0.036,0.036,FALSE,21.739
1/10/2024 11:00,Room-2,Student_B,Laptop,0.136,0.136,FALSE,6.849
1/10/2024 11:00,Room-2,Student_B,Refrigerator,0.121,0.121,FALSE,7.634
1/10/2024 11:00,Room-2,Student_B,Heater,1.914,1.914,TRUE,0.52
1/10/2024 11:00,Room-3,Student_C,AC,1.773,1.773,TRUE,0.561
1/10/2024 11:00,Room-3,Student_C,Fan,0.099,0.099,FALSE,9.174
1/10/2024 11:00,Room-3,Student_C,Light,0.08,0.08,FALSE,11.111
1/10/2024 11:00,Room-3,Student_C,Laptop,0.133,0.133,FALSE,6.993
1/10/2024 11:00,Room-3,Student_C,Refrigerator,0.215,0.215,FALSE,4.444
1/10/2024 11:00,Room-3,Student_C,Heater,2.295,2.295,TRUE,0.434
1/10/2024 11:00,Room-4,Student_D,AC,1.367,1.367,TRUE,0.726
1/10/2024 11:00,Room-4,Student_D,Fan,0.115,0.115,FALSE,8
1/10/2024 11:00,Room-4,Student_D,Light,0.092,0.092,FALSE,9.804
1/10/2024 11:00,Room-4,Student_D,Laptop,0.053,0.053,FALSE,15.873
1/10/2024 11:00,Room-4,Student_D,Refrigerator,0.224,0.224,FALSE,4.274
1/10/2024 11:00,Room-4,Student_D,Heater,1.467,1.467,TRUE,0.677
1/10/2024 12:00,Room-1,Student_A,AC,1.472,1.472,TRUE,0.675
1/10/2024 12:00,Room-1,Student_A,Fan,0.059,0.059,FALSE,14.493
1/10/2024 12:00,Room-1,Student_A,Light,0.038,0.038,FALSE,20.833
1/10/2024 12:00,Room-1,Student_A,Laptop,0.067,0.067,FALSE,12.987
1/10/2024 12:00,Room-1,Student_A,Refrigerator,0.145,0.145,FALSE,6.452
1/10/2024 12:00,Room-1,Student_A,Heater,2.312,2.312,TRUE,0.431
1/10/2024 12:00,Room-2,Student_B,AC,1.523,1.523,TRUE,0.652
1/10/2024 12:00,Room-2,Student_B,Fan,0.134,0.134,FALSE,6.944
1/10/2024 12:00,Room-2,Student_B,Light,0.045,0.045,FALSE,18.182
1/10/2024 12:00,Room-2,Student_B,Laptop,0.099,0.099,FALSE,9.174
1/10/2024 12:00,Room-2,Student_B,Refrigerator,0.278,0.278,FALSE,3.472
1/10/2024 12:00,Room-2,Student_B,Heater,1.224,1.224,TRUE,0.81
1/10/2024 12:00,Room-3,Student_C,AC,1.726,1.726,TRUE,0.576
1/10/2024 12:00,Room-3,Student_C,Fan,0.109,0.109,FALSE,8.403
1/10/2024 12:00,Room-3,Student_C,Light,0.04,0.04,FALSE,20
1/10/2024 12:00,Room-3,Student_C,Laptop,0.124,0.124,FALSE,7.463
1/10/2024 12:00,Room-3,Student_C,Refrigerator,0.288,0.288,FALSE,3.356
1/10/2024 12:00,Room-3,Student_C,Heater,1.687,1.687,TRUE,0.589
1/10/2024 12:00,Room-4,Student_D,AC,1.754,1.754,TRUE,0.567
1/10/2024 12:00,Room-4,Student_D,Fan,0.182,0.182,FALSE,5.208
1/10/2024 12:00,Room-4,Student_D,Light,0.044,0.044,FALSE,18.519
1/10/2024 12:00,Room-4,Student_D,Laptop,0.054,0.054,FALSE,15.625
1/10/2024 12:00,Room-4,Student_D,Refrigerator,0.274,0.274,FALSE,3.521
1/10/2024 12:00,Room-4,Student_D,Heater,1.991,1.991,TRUE,0.5
1/10/2024 13:00,Room-1,Student_A,AC,1.879,1.879,TRUE,0.529
1/10/2024 13:00,Room-1,Student_A,Fan,0.181,0.181,FALSE,5.236
1/10/2024 13:00,Room-1,Student_A,Light,0.094,0.094,FALSE,9.615
1/10/2024 13:00,Room-1,Student_A,Laptop,0.076,0.076,FALSE,11.628
1/10/2024 13:00,Room-1,Student_A,Refrigerator,0.207,0.207,FALSE,4.608
1/10/2024 13:00,Room-1,Student_A,Heater,1.887,1.887,TRUE,0.527
1/10/2024 13:00,Room-2,Student_B,AC,1.242,1.242,TRUE,0.799
1/10/2024 13:00,Room-2,Student_B,Fan,0.146,0.146,FALSE,6.41
1/10/2024 13:00,Room-2,Student_B,Light,0.074,0.074,FALSE,11.905
1/10/2024 13:00,Room-2,Student_B,Laptop,0.101,0.101,FALSE,9.009
1/10/2024 13:00,Room-2,Student_B,Refrigerator,0.292,0.292,FALSE,3.311
1/10/2024 13:00,Room-2,Student_B,Heater,2.312,2.312,TRUE,0.431
1/10/2024 13:00,Room-3,Student_C,AC,1.736,1.736,TRUE,0.573
1/10/2024 13:00,Room-3,Student_C,Fan,0.11,0.11,FALSE,8.333
1/10/2024 13:00,Room-3,Student_C,Light,0.076,0.076,FALSE,11.628
1/10/2024 13:00,Room-3,Student_C,Laptop,0.141,0.141,FALSE,6.623
1/10/2024 13:00,Room-3,Student_C,Refrigerator,0.192,0.192,FALSE,4.95
1/10/2024 13:00,Room-3,Student_C,Heater,1.224,1.224,TRUE,0.81
1/10/2024 13:00,Room-4,Student_D,AC,1.865,1.865,TRUE,0.533
1/10/2024 13:00,Room-4,Student_D,Fan,0.273,0.273,FALSE,3.534
1/10/2024 13:00,Room-4,Student_D,Light,0.053,0.053,FALSE,15.873
1/10/2024 13:00,Room-4,Student_D,Laptop,0.13,0.13,FALSE,7.143
1/10/2024 13:00,Room-4,Student_D,Refrigerator,0.222,0.222,FALSE,4.31
1/10/2024 13:00,Room-4,Student_D,Heater,2.386,2.386,TRUE,0.417
1/10/2024 14:00,Room-1,Student_A,AC,1.66,1.66,TRUE,0.599
1/10/2024 14:00,Room-1,Student_A,Fan,0.189,0.189,FALSE,5.025
1/10/2024 14:00,Room-1,Student_A,Light,0.049,0.049,FALSE,16.949
1/10/2024 14:00,Room-1,Student_A,Laptop,0.054,0.054,FALSE,15.625
1/10/2024 14:00,Room-1,Student_A,Refrigerator,0.181,0.181,FALSE,5.236
1/10/2024 14:00,Room-1,Student_A,Heater,1.035,1.035,TRUE,0.957
1/10/2024 14:00,Room-2,Student_B,AC,1.724,1.724,TRUE,0.577
1/10/2024 14:00,Room-2,Student_B,Fan,0.198,0.198,FALSE,4.808
1/10/2024 14:00,Room-2,Student_B,Light,0.068,0.068,FALSE,12.821
1/10/2024 14:00,Room-2,Student_B,Laptop,0.067,0.067,FALSE,12.987
1/10/2024 14:00,Room-2,Student_B,Refrigerator,0.251,0.251,FALSE,3.831
1/10/2024 14:00,Room-2,Student_B,Heater,2.292,2.292,TRUE,0.434
1/10/2024 14:00,Room-3,Student_C,AC,1.227,1.227,TRUE,0.808
1/10/2024 14:00,Room-3,Student_C,Fan,0.057,0.057,FALSE,14.925
1/10/2024 14:00,Room-3,Student_C,Light,0.061,0.061,FALSE,14.085
1/10/2024 14:00,Room-3,Student_C,Laptop,0.077,0.077,FALSE,11.494
1/10/2024 14:00,Room-3,Student_C,Refrigerator,0.174,0.174,FALSE,5.435
1/10/2024 14:00,Room-3,Student_C,Heater,1.45,1.45,TRUE,0.685
1/10/2024 14:00,Room-4,Student_D,AC,1.527,1.527,TRUE,0.651
1/10/2024 14:00,Room-4,Student_D,Fan,0.07,0.07,FALSE,12.5
1/10/2024 14:00,Room-4,Student_D,Light,0.1,0.1,FALSE,9.091
1/10/2024 14:00,Room-4,Student_D,Laptop,0.088,0.088,FALSE,10.204
1/10/2024 14:00,Room-4,Student_D,Refrigerator,0.244,0.244,FALSE,3.937
1/10/2024 14:00,Room-4,Student_D,Heater,2.357,2.357,TRUE,0.422
1/10/2024 15:00,Room-1,Student_A,AC,1.56,1.56,TRUE,0.637
1/10/2024 15:00,Room-1,Student_A,Fan,0.193,0.193,FALSE,4.926
1/10/2024 15:00,Room-1,Student_A,Light,0.023,0.023,FALSE,30.303
1/10/2024 15:00,Room-1,Student_A,Laptop,0.097,0.097,FALSE,9.346
1/10/2024 15:00,Room-1,Student_A,Refrigerator,0.24,0.24,FALSE,4
1/10/2024 15:00,Room-1,Student_A,Heater,2.097,2.097,TRUE,0.475
1/10/2024 15:00,Room-2,Student_B,AC,1.418,1.418,TRUE,0.7
1/10/2024 15:00,Room-2,Student_B,Fan,0.165,0.165,FALSE,5.714
1/10/2024 15:00,Room-2,Student_B,Light,0.079,0.079,FALSE,11.236
1/10/2024 15:00,Room-2,Student_B,Laptop,0.129,0.129,FALSE,7.194
1/10/2024 15:00,Room-2,Student_B,Refrigerator,0.158,0.158,FALSE,5.952
1/10/2024 15:00,Room-2,Student_B,Heater,1.962,1.962,TRUE,0.507
1/10/2024 15:00,Room-3,Student_C,AC,1.224,1.224,TRUE,0.81
1/10/2024 15:00,Room-3,Student_C,Fan,0.135,0.135,FALSE,6.897
1/10/2024 15:00,Room-3,Student_C,Light,0.094,0.094,FALSE,9.615
1/10/2024 15:00,Room-3,Student_C,Laptop,0.125,0.125,FALSE,7.407
1/10/2024 15:00,Room-3,Student_C,Refrigerator,0.249,0.249,FALSE,3.861
1/10/2024 15:00,Room-3,Student_C,Heater,1.557,1.557,TRUE,0.638
1/10/2024 15:00,Room-4,Student_D,AC,1.215,1.215,TRUE,0.816
1/10/2024 15:00,Room-4,Student_D,Fan,0.175,0.175,FALSE,5.405
1/10/2024 15:00,Room-4,Student_D,Light,0.056,0.056,FALSE,15.152
1/10/2024 15:00,Room-4,Student_D,Laptop,0.128,0.128,FALSE,7.246
1/10/2024 15:00,Room-4,Student_D,Refrigerator,0.165,0.165,FALSE,5.714
1/10/2024 15:00,Room-4,Student_D,Heater,1.845,1.845,TRUE,0.539
1/10/2024 16:00,Room-1,Student_A,AC,1.448,1.448,TRUE,0.686
1/10/2024 16:00,Room-1,Student_A,Fan,0.153,0.153,FALSE,6.135
1/10/2024 16:00,Room-1,Student_A,Light,0.081,0.081,FALSE,10.989
1/10/2024 16:00,Room-1,Student_A,Laptop,0.072,0.072,FALSE,12.195
1/10/2024 16:00,Room-1,Student_A,Refrigerator,0.104,0.104,FALSE,8.772
1/10/2024 16:00,Room-1,Student_A,Heater,1.704,1.704,TRUE,0.583
1/10/2024 16:00,Room-2,Student_B,AC,1.89,1.89,TRUE,0.526
1/10/2024 16:00,Room-2,Student_B,Fan,0.053,0.053,FALSE,15.873
1/10/2024 16:00,Room-2,Student_B,Light,0.049,0.049,FALSE,16.949
1/10/2024 16:00,Room-2,Student_B,Laptop,0.133,0.133,FALSE,6.993
1/10/2024 16:00,Room-2,Student_B,Refrigerator,0.289,0.289,FALSE,3.344
1/10/2024 16:00,Room-2,Student_B,Heater,1.994,1.994,TRUE,0.499
1/10/2024 16:00,Room-3,Student_C,AC,1.402,1.402,TRUE,0.708
1/10/2024 16:00,Room-3,Student_C,Fan,0.175,0.175,FALSE,5.405
1/10/2024 16:00,Room-3,Student_C,Light,0.046,0.046,FALSE,17.857
1/10/2024 16:00,Room-3,Student_C,Laptop,0.056,0.056,FALSE,15.152
1/10/2024 16:00,Room-3,Student_C,Refrigerator,0.197,0.197,FALSE,4.831
1/10/2024 16:00,Room-3,Student_C,Heater,2.265,2.265,TRUE,0.44
1/10/2024 16:00,Room-4,Student_D,AC,1.955,1.955,TRUE,0.509
1/10/2024 16:00,Room-4,Student_D,Fan,0.191,0.191,FALSE,4.975
1/10/2024 16:00,Room-4,Student_D,Light,0.068,0.068,FALSE,12.821
1/10/2024 16:00,Room-4,Student_D,Laptop,0.114,0.114,FALSE,8.065
1/10/2024 16:00,Room-4,Student_D,Refrigerator,0.245,0.245,FALSE,3.922
1/10/2024 16:00,Room-4,Student_D,Heater,2.193,2.193,TRUE,0.454
1/10/2024 17:00,Room-1,Student_A,AC,1.737,1.737,TRUE,0.572
1/10/2024 17:00,Room-1,Student_A,Fan,0.064,0.064,FALSE,13.514
1/10/2024 17:00,Room-1,Student_A,Light,0.043,0.043,FALSE,18.868
1/10/2024 17:00,Room-1,Student_A,Laptop,0.111,0.111,FALSE,8.264
1/10/2024 17:00,Room-1,Student_A,Refrigerator,0.141,0.141,FALSE,6.623
1/10/2024 17:00,Room-1,Student_A,Heater,1.192,1.192,TRUE,0.832
1/10/2024 17:00,Room-2,Student_B,AC,1.868,1.868,TRUE,0.532
1/10/2024 17:00,Room-2,Student_B,Fan,0.123,0.123,FALSE,7.519
1/10/2024 17:00,Room-2,Student_B,Light,0.038,0.038,FALSE,20.833
1/10/2024 17:00,Room-2,Student_B,Laptop,0.111,0.111,FALSE,8.264
1/10/2024 17:00,Room-2,Student_B,Refrigerator,0.28,0.28,FALSE,3.448
1/10/2024 17:00,Room-2,Student_B,Heater,2.165,2.165,TRUE,0.46
1/10/2024 17:00,Room-3,Student_C,AC,1.22,1.22,TRUE,0.813
1/10/2024 17:00,Room-3,Student_C,Fan,0.071,0.071,FALSE,12.346
1/10/2024 17:00,Room-3,Student_C,Light,0.073,0.073,FALSE,12.048
1/10/2024 17:00,Room-3,Student_C,Laptop,0.134,0.134,FALSE,6.944
1/10/2024 17:00,Room-3,Student_C,Refrigerator,0.186,0.186,FALSE,5.102
1/10/2024 17:00,Room-3,Student_C,Heater,1.644,1.644,TRUE,0.605
1/10/2024 17:00,Room-4,Student_D,AC,1.253,1.253,TRUE,0.792
1/10/2024 17:00,Room-4,Student_D,Fan,0.165,0.165,FALSE,5.714
1/10/2024 17:00,Room-4,Student_D,Light,0.053,0.053,FALSE,15.873
1/10/2024 17:00,Room-4,Student_D,Laptop,0.12,0.12,FALSE,7.692
1/10/2024 17:00,Room-4,Student_D,Refrigerator,0.153,0.153,FALSE,6.135
1/10/2024 17:00,Room-4,Student_D,Heater,2.194,2.194,TRUE,0.454
1/10/2024 18:00,Room-1,Student_A,AC,1.288,1.288,TRUE,0.77
1/10/2024 18:00,Room-1,Student_A,Fan,0.078,0.078,FALSE,11.364
1/10/2024 18:00,Room-1,Student_A,Light,0.062,0.062,FALSE,13.889
1/10/2024 18:00,Room-1,Student_A,Laptop,0.096,0.096,FALSE,9.434
1/10/2024 18:00,Room-1,Student_A,Refrigerator,0.146,0.146,FALSE,6.41
1/10/2024 18:00,Room-1,Student_A,Heater,1.257,1.257,TRUE,0.789
1/10/2024 18:00,Room-2,Student_B,AC,1.35,1.35,TRUE,0.735
1/10/2024 18:00,Room-2,Student_B,Fan,0.121,0.121,FALSE,7.634
1/10/2024 18:00,Room-2,Student_B,Light,0.049,0.049,FALSE,16.949
1/10/2024 18:00,Room-2,Student_B,Laptop,0.105,0.105,FALSE,8.696
1/10/2024 18:00,Room-2,Student_B,Refrigerator,0.279,0.279,FALSE,3.46
1/10/2024 18:00,Room-2,Student_B,Heater,1.493,1.493,TRUE,0.665
1/10/2024 18:00,Room-3,Student_C,AC,1.22,1.22,TRUE,0.813
1/10/2024 18:00,Room-3,Student_C,Fan,0.184,0.184,FALSE,5.155
1/10/2024 18:00,Room-3,Student_C,Light,0.042,0.042,FALSE,19.231
1/10/2024 18:00,Room-3,Student_C,Laptop,0.111,0.111,FALSE,8.264
1/10/2024 18:00,Room-3,Student_C,Refrigerator,0.245,0.245,FALSE,3.922
1/10/2024 18:00,Room-3,Student_C,Heater,2.011,2.011,TRUE,0.495
1/10/2024 18:00,Room-4,Student_D,AC,1.946,1.946,TRUE,0.511
1/10/2024 18:00,Room-4,Student_D,Fan,0.072,0.072,FALSE,12.195
1/10/2024 18:00,Room-4,Student_D,Light,0.065,0.065,FALSE,13.333
1/10/2024 18:00,Room-4,Student_D,Laptop,0.064,0.064,FALSE,13.514
1/10/2024 18:00,Room-4,Student_D,Refrigerator,0.156,0.156,FALSE,6.024
1/10/2024 18:00,Room-4,Student_D,Heater,2.225,2.225,TRUE,0.447
1/10/2024 19:00,Room-1,Student_A,AC,1.41,1.41,TRUE,0.704
1/10/2024 19:00,Room-1,Student_A,Fan,0.585,0.585,FALSE,1.681
1/10/2024 19:00,Room-1,Student_A,Light,0.09,0.09,FALSE,10
1/10/2024 19:00,Room-1,Student_A,Laptop,0.145,0.145,FALSE,6.452
1/10/2024 19:00,Room-1,Student_A,Refrigerator,0.188,0.188,FALSE,5.051
1/10/2024 19:00,Room-1,Student_A,Heater,1.882,1.882,TRUE,0.529
1/10/2024 19:00,Room-2,Student_B,AC,1.643,1.643,TRUE,0.605
1/10/2024 19:00,Room-2,Student_B,Fan,0.056,0.056,FALSE,15.152
1/10/2024 19:00,Room-2,Student_B,Light,0.057,0.057,FALSE,14.925
1/10/2024 19:00,Room-2,Student_B,Laptop,0.116,0.116,FALSE,7.937
1/10/2024 19:00,Room-2,Student_B,Refrigerator,0.187,0.187,FALSE,5.076
1/10/2024 19:00,Room-2,Student_B,Heater,1.823,1.823,TRUE,0.546
1/10/2024 19:00,Room-3,Student_C,AC,1.218,1.218,TRUE,0.814
1/10/2024 19:00,Room-3,Student_C,Fan,0.193,0.193,FALSE,4.926
1/10/2024 19:00,Room-3,Student_C,Light,0.077,0.077,FALSE,11.494
1/10/2024 19:00,Room-3,Student_C,Laptop,0.061,0.061,FALSE,14.085
1/10/2024 19:00,Room-3,Student_C,Refrigerator,0.193,0.193,FALSE,4.926
1/10/2024 19:00,Room-3,Student_C,Heater,2.417,2.417,TRUE,0.412
1/10/2024 19:00,Room-4,Student_D,AC,1.682,1.682,TRUE,0.591
1/10/2024 19:00,Room-4,Student_D,Fan,0.103,0.103,FALSE,8.85
1/10/2024 19:00,Room-4,Student_D,Light,0.068,0.068,FALSE,12.821
1/10/2024 19:00,Room-4,Student_D,Laptop,0.073,0.073,FALSE,12.048
1/10/2024 19:00,Room-4,Student_D,Refrigerator,0.289,0.289,FALSE,3.344
1/10/2024 19:00,Room-4,Student_D,Heater,1.664,1.664,TRUE,0.597
1/10/2024 20:00,Room-1,Student_A,AC,1.87,1.87,TRUE,0.532
1/10/2024 20:00,Room-1,Student_A,Fan,0.175,0.175,FALSE,5.405
1/10/2024 20:00,Room-1,Student_A,Light,0.091,0.091,FALSE,9.901
1/10/2024 20:00,Room-1,Student_A,Laptop,0.066,0.066,FALSE,13.158
1/10/2024 20:00,Room-1,Student_A,Refrigerator,0.163,0.163,FALSE,5.78
1/10/2024 20:00,Room-1,Student_A,Heater,2.289,2.289,TRUE,0.435
1/10/2024 20:00,Room-2,Student_B,AC,1.519,1.519,TRUE,0.654
1/10/2024 20:00,Room-2,Student_B,Fan,0.107,0.107,FALSE,8.547
1/10/2024 20:00,Room-2,Student_B,Light,0.049,0.049,FALSE,16.949
1/10/2024 20:00,Room-2,Student_B,Laptop,0.145,0.145,FALSE,6.452
1/10/2024 20:00,Room-2,Student_B,Refrigerator,0.135,0.135,FALSE,6.897
1/10/2024 20:00,Room-2,Student_B,Heater,4.767,4.767,TRUE,0.209
1/10/2024 20:00,Room-3,Student_C,AC,1.419,1.419,TRUE,0.7
1/10/2024 20:00,Room-3,Student_C,Fan,0.17,0.17,FALSE,5.556
1/10/2024 20:00,Room-3,Student_C,Light,0.029,0.029,FALSE,25.641
1/10/2024 20:00,Room-3,Student_C,Laptop,0.125,0.125,FALSE,7.407
1/10/2024 20:00,Room-3,Student_C,Refrigerator,0.254,0.254,FALSE,3.788
1/10/2024 20:00,Room-3,Student_C,Heater,2.138,2.138,TRUE,0.466
1/10/2024 20:00,Room-4,Student_D,AC,1.395,1.395,TRUE,0.712
1/10/2024 20:00,Room-4,Student_D,Fan,0.113,0.113,FALSE,8.13
1/10/2024 20:00,Room-4,Student_D,Light,0.048,0.048,FALSE,17.241
1/10/2024 20:00,Room-4,Student_D,Laptop,0.143,0.143,FALSE,6.536
1/10/2024 20:00,Room-4,Student_D,Refrigerator,0.26,0.26,FALSE,3.704
1/10/2024 20:00,Room-4,Student_D,Heater,2.376,2.376,TRUE,0.419
1/10/2024 21:00,Room-1,Student_A,AC,1.795,1.795,TRUE,0.554
1/10/2024 21:00,Room-1,Student_A,Fan,0.084,0.084,FALSE,10.638
1/10/2024 21:00,Room-1,Student_A,Light,0.054,0.054,FALSE,15.625
1/10/2024 21:00,Room-1,Student_A,Laptop,0.111,0.111,FALSE,8.264
1/10/2024 21:00,Room-1,Student_A,Refrigerator,0.156,0.156,FALSE,6.024
1/10/2024 21:00,Room-1,Student_A,Heater,2.133,2.133,TRUE,0.467
1/10/2024 21:00,Room-2,Student_B,AC,1.992,1.992,TRUE,0.5
1/10/2024 21:00,Room-2,Student_B,Fan,0.052,0.052,FALSE,16.129
1/10/2024 21:00,Room-2,Student_B,Light,0.072,0.072,FALSE,12.195
1/10/2024 21:00,Room-2,Student_B,Laptop,0.129,0.129,FALSE,7.194
1/10/2024 21:00,Room-2,Student_B,Refrigerator,0.253,0.253,FALSE,3.802
1/10/2024 21:00,Room-2,Student_B,Heater,2.968,2.968,TRUE,0.336
1/10/2024 21:00,Room-3,Student_C,AC,1.318,1.318,TRUE,0.753
1/10/2024 21:00,Room-3,Student_C,Fan,0.182,0.182,FALSE,5.208
1/10/2024 21:00,Room-3,Student_C,Light,0.087,0.087,FALSE,10.309
1/10/2024 21:00,Room-3,Student_C,Laptop,0.069,0.069,FALSE,12.658
1/10/2024 21:00,Room-3,Student_C,Refrigerator,0.201,0.201,FALSE,4.739
1/10/2024 21:00,Room-3,Student_C,Heater,2.359,2.359,TRUE,0.422
1/10/2024 21:00,Room-4,Student_D,AC,1.258,1.258,TRUE,0.789
1/10/2024 21:00,Room-4,Student_D,Fan,0.112,0.112,FALSE,8.197
1/10/2024 21:00,Room-4,Student_D,Light,0.094,0.094,FALSE,9.615
1/10/2024 21:00,Room-4,Student_D,Laptop,0.126,0.126,FALSE,7.353
1/10/2024 21:00,Room-4,Student_D,Refrigerator,0.241,0.241,FALSE,3.984
1/10/2024 21:00,Room-4,Student_D,Heater,4.826,4.826,TRUE,0.207
1/10/2024 22:00,Room-1,Student_A,AC,3.357,3.357,TRUE,0.297
1/10/2024 22:00,Room-1,Student_A,Fan,0.065,0.065,FALSE,13.333
1/10/2024 22:00,Room-1,Student_A,Light,0.021,0.021,FALSE,32.258
1/10/2024 22:00,Room-1,Student_A,Laptop,0.069,0.069,FALSE,12.658
1/10/2024 22:00,Room-1,Student_A,Refrigerator,0.296,0.296,FALSE,3.268
1/10/2024 22:00,Room-1,Student_A,Heater,4.452,4.452,TRUE,0.224
1/10/2024 22:00,Room-2,Student_B,AC,2.874,2.874,TRUE,0.347
1/10/2024 22:00,Room-2,Student_B,Fan,0.183,0.183,FALSE,5.181
1/10/2024 22:00,Room-2,Student_B,Light,0.044,0.044,FALSE,18.519
1/10/2024 22:00,Room-2,Student_B,Laptop,0.072,0.072,FALSE,12.195
1/10/2024 22:00,Room-2,Student_B,Refrigerator,0.197,0.197,FALSE,4.831
1/10/2024 22:00,Room-2,Student_B,Heater,4.688,4.688,TRUE,0.213
1/10/2024 22:00,Room-3,Student_C,AC,2.185,2.185,TRUE,0.456
1/10/2024 22:00,Room-3,Student_C,Fan,0.076,0.076,FALSE,11.628
1/10/2024 22:00,Room-3,Student_C,Light,0.022,0.022,FALSE,31.25
1/10/2024 22:00,Room-3,Student_C,Laptop,0.149,0.149,FALSE,6.289
1/10/2024 22:00,Room-3,Student_C,Refrigerator,0.185,0.185,FALSE,5.128
1/10/2024 22:00,Room-3,Student_C,Heater,4.715,4.715,TRUE,0.212
1/10/2024 22:00,Room-4,Student_D,AC,2.502,2.502,TRUE,0.398
1/10/2024 22:00,Room-4,Student_D,Fan,0.144,0.144,FALSE,6.494
1/10/2024 22:00,Room-4,Student_D,Light,0.074,0.074,FALSE,11.905
1/10/2024 22:00,Room-4,Student_D,Laptop,0.063,0.063,FALSE,13.699
1/10/2024 22:00,Room-4,Student_D,Refrigerator,0.142,0.142,FALSE,6.579
1/10/2024 22:00,Room-4,Student_D,Heater,2.176,2.176,TRUE,0.457
1/10/2024 23:00,Room-1,Student_A,AC,3.598,3.598,TRUE,0.277
1/10/2024 23:00,Room-1,Student_A,Fan,0.155,0.155,FALSE,6.061
1/10/2024 23:00,Room-1,Student_A,Light,0.069,0.069,FALSE,12.658
1/10/2024 23:00,Room-1,Student_A,Laptop,0.081,0.081,FALSE,10.989
1/10/2024 23:00,Room-1,Student_A,Refrigerator,0.221,0.221,FALSE,4.329
1/10/2024 23:00,Room-1,Student_A,Heater,3.673,3.673,TRUE,0.272
1/10/2024 23:00,Room-2,Student_B,AC,2.398,2.398,TRUE,0.415
1/10/2024 23:00,Room-2,Student_B,Fan,0.102,0.102,FALSE,8.929
1/10/2024 23:00,Room-2,Student_B,Light,0.081,0.081,FALSE,10.989
1/10/2024 23:00,Room-2,Student_B,Laptop,0.144,0.144,FALSE,6.494
1/10/2024 23:00,Room-2,Student_B,Refrigerator,0.183,0.183,FALSE,5.181
1/10/2024 23:00,Room-2,Student_B,Heater,3.638,3.638,TRUE,0.274
1/10/2024 23:00,Room-3,Student_C,AC,2.237,2.237,TRUE,0.445
1/10/2024 23:00,Room-3,Student_C,Fan,0.091,0.091,FALSE,9.901
1/10/2024 23:00,Room-3,Student_C,Light,0.045,0.045,FALSE,18.182
1/10/2024 23:00,Room-3,Student_C,Laptop,0.118,0.118,FALSE,7.812
